County,State,Value
Jerome County,Idaho,2.3
Kootenai County,Idaho,3.2
Lewis County,Idaho,1.9
Madison County,Idaho,1.7
Nez Perce County,Idaho,1.7
Oneida County,Idaho,2.2
Power County,Idaho,2.1
Shoshone County,Idaho,5.2
Valley County,Idaho,8.9
Alexander County,Illinois,3.4
Harlan County,Kentucky,1.4
Harrison County,Kentucky,2.1
Henry County,Kentucky,2.6
Hickman County,Kentucky,1.6
Jackson County,Kentucky,1
Johnson County,Kentucky,1.6
Knott County,Kentucky,0.8
Laurel County,Kentucky,1.8
Leslie County,Kentucky,0.7
Lewis County,Kentucky,1.7
Lyon County,Kentucky,3.1
McCracken County,Kentucky,2.5
McLean County,Kentucky,1.4
Marion County,Kentucky,1.9
Mason County,Kentucky,3.1
Otsego County,Michigan,3.2
Ottawa County,Michigan,2.3
Presque Isle County,Michigan,3.8
St. Clair County,Michigan,2.4
St. Joseph County,Michigan,2.8
Tuscola County,Michigan,2.4
Wayne County,Michigan,2.9
Aitkin County,Minnesota,3.4
Beltrami County,Minnesota,1.6
Blue Earth County,Minnesota,2.2
Carlton County,Minnesota,1.4
Worcester County,Massachusetts,1.8
Alger County,Michigan,3.2
Allegan County,Michigan,2.8
Bay County,Michigan,2.1
Benzie County,Michigan,3.8
Ravalli County,Montana,2.8
Saunders County,Nebraska,1.5
Scotts Bluff County,Nebraska,1.8
Sheridan County,Nebraska,2.2
Thayer County,Nebraska,2.3
Thurston County,Nebraska,1.7
Webster County,Nebraska,2.4
York County,Nebraska,2.3
Elko County,Nevada,1.3
Esmeralda County,Nevada,5.4
Humboldt County,Nevada,1
Lincoln County,Nevada,2.5
Storey County,Nevada,3.7
Falls Church city,Virginia,3.9
Hancock County,Kentucky,1.7
Mercer County,Kentucky,2.7
Belknap County,New Hampshire,3.4
Grafton County,New Hampshire,2.5
Hillsborough County,New Hampshire,1.5
Rockingham County,New Hampshire,1.6
Atlantic County,New Jersey,2.5
Cape May County,New Jersey,4.5
Essex County,New Jersey,2.5
Cass County,Minnesota,2.9
Hunterdon County,New Jersey,1.2
Morris County,New Jersey,1.3
Ocean County,New Jersey,2.5
Salem County,New Jersey,1.9
Union County,New Jersey,1.8
Catron County,New Mexico,3.3
Colfax County,New Mexico,3.7
Lowndes County,Mississippi,2.6
Madison County,Mississippi,2
Monroe County,Mississippi,1.8
Newton County,Mississippi,1.4
Pearl River County,Mississippi,2.6
Pike County,Mississippi,2.1
Prentiss County,Mississippi,1.1
Rankin County,Mississippi,2
Scott County,Mississippi,0.7
Simpson County,Mississippi,1.4
Smith County,Mississippi,0.9
Sunflower County,Mississippi,1.2
Tallahatchie County,Mississippi,1.5
Tippah County,Mississippi,1.5
Tishomingo County,Mississippi,1.8
Walthall County,Mississippi,1.1
Wayne County,Mississippi,1.1
Wilkinson County,Mississippi,0.6
Yalobusha County,Mississippi,2.6
Andrew County,Missouri,1.5
Carson City,Nevada,2.5
Barton County,Missouri,1.9
Bates County,Missouri,3
Buchanan County,Missouri,2.3
Callaway County,Missouri,1.9
Carroll County,Missouri,2.8
Chariton County,Missouri,1.5
Clay County,Missouri,2.5
Cole County,Missouri,1.8
Dade County,Missouri,2.4
Daviess County,Missouri,2.3
Douglas County,Missouri,2.4
Gasconade County,Missouri,3.4
Gentry County,Missouri,1.9
Grundy County,Missouri,2.2
Hickory County,Missouri,3.4
Hudson County,New Jersey,4.5
Beaufort County,North Carolina,3.2
Brunswick County,North Carolina,5.7
Burke County,North Carolina,2.4
Camden County,North Carolina,2.4
Catawba County,North Carolina,2.6
Chatham County,North Carolina,2.3
Cherokee County,North Carolina,5.5
Chowan County,North Carolina,3.2
Craven County,North Carolina,3
Davie County,North Carolina,2.7
Norton County,Kansas,1.1
Panola County,Mississippi,1.8
Edgecombe County,North Carolina,2.1
Franklin County,North Carolina,2.4
Gaston County,North Carolina,2.8
Granville County,North Carolina,2.3
Halifax County,North Carolina,1.9
Haywood County,North Carolina,3.7
Hoke County,North Carolina,3.8
Jackson County,North Carolina,4.5
Johnston County,North Carolina,2.4
Lee County,North Carolina,2.7
Lenoir County,North Carolina,2.3
McDowell County,North Carolina,1.9
Mecklenburg County,North Carolina,3.3
New Hanover County,North Carolina,3.6
Barry County,Missouri,3.2
Orange County,North Carolina,2
Pasquotank County,North Carolina,3.3
Perquimans County,North Carolina,2.6
Pitt County,North Carolina,2.9
Richmond County,North Carolina,1.9
Rowan County,North Carolina,2.4
Stanly County,North Carolina,2.2
Stokes County,North Carolina,2.2
Surry County,North Carolina,2.1
Tyrrell County,North Carolina,2.7
Wayne County,North Carolina,2.2
Wilkes County,North Carolina,1.7
Yancey County,North Carolina,3.8
Avery County,North Carolina,4.5
Bottineau County,North Dakota,1.7
Bowman County,North Dakota,1.9
Burleigh County,North Dakota,1.4
Dickey County,North Dakota,1.6
Eddy County,North Dakota,1
Emmons County,North Dakota,1.6
Grant County,North Dakota,1
Griggs County,North Dakota,1.4
Logan County,North Dakota,1.7
McKenzie County,North Dakota,0.5
Mercer County,North Dakota,1.3
Nelson County,North Dakota,1.5
Renville County,North Dakota,1.5
Duplin County,North Carolina,1.7
Sargent County,North Dakota,3.7
Sheridan County,North Dakota,0.8
Stark County,North Dakota,1.1
Stutsman County,North Dakota,1.3
Traill County,North Dakota,2.4
Walsh County,North Dakota,1.8
Adams County,Ohio,2.3
Ashland County,Ohio,2.4
Belmont County,Ohio,1.8
Butler County,Ohio,2.1
Carroll County,Ohio,1.7
Clark County,Ohio,2.8
Columbiana County,Ohio,2.4
Crawford County,Ohio,2.5
Northampton County,North Carolina,2.1
Darke County,Ohio,2
Fairfield County,Ohio,2.2
Franklin County,Ohio,2.9
Fulton County,Ohio,1.8
Harrison County,Ohio,2
Highland County,Ohio,2.8
Huron County,Ohio,2.4
Jackson County,Ohio,2.6
Lawrence County,Ohio,1.7
Lorain County,Ohio,2.4
Mahoning County,Ohio,2.4
Medina County,Ohio,1.6
Mercer County,Ohio,1.7
Benson County,North Dakota,2
Montgomery County,Ohio,2.9
Morrow County,Ohio,2.2
Perry County,Ohio,1.9
Pickaway County,Ohio,2.2
Portage County,Ohio,1.9
Preble County,Ohio,2.2
Richland County,Ohio,2.4
Sandusky County,Ohio,2.1
Stark County,Ohio,2.2
Summit County,Ohio,2.5
Union County,Ohio,2.4
Vinton County,Ohio,2.1
Williams County,Ohio,2.5
Wyandot County,Ohio,1.6
Atoka County,Oklahoma,1.4
Blaine County,Oklahoma,3.8
Bryan County,Oklahoma,1.6
Canadian County,Oklahoma,2.4
Cherokee County,Oklahoma,2.5
Cimarron County,Oklahoma,1.6
Cotton County,Oklahoma,1.9
Dewey County,Oklahoma,1.4
Grady County,Oklahoma,1.9
Harding County,New Mexico,2.2
Hidalgo County,New Mexico,2.1
Los Alamos County,New Mexico,1.3
Luna County,New Mexico,2.9
Otero County,New Mexico,2.4
Rio Arriba County,New Mexico,1.4
Roosevelt County,New Mexico,2
San Juan County,New Mexico,1.3
Santa Fe County,New Mexico,2.6
Sierra County,New Mexico,3.7
Torrance County,New Mexico,3.2
Albany County,New York,1.6
Broome County,New York,1.8
Cayuga County,New York,1.6
Chemung County,New York,1.5
Clinton County,New York,1.7
Cortland County,New York,1.4
Dutchess County,New York,2.1
Monroe County,Ohio,1.4
Franklin County,New York,2.1
Fulton County,New York,2.2
Greene County,New York,3.5
Hamilton County,New York,2.6
Kings County,New York,3.2
Livingston County,New York,1.7
Monroe County,New York,1.3
Nassau County,New York,1.2
Niagara County,New York,1.4
Orange County,New York,2.2
Orleans County,New York,2
Quay County,New Mexico,3.3
Putnam County,New York,1.6
Rockland County,New York,1.2
St. Lawrence County,New York,1.6
Schuyler County,New York,1.3
Suffolk County,New York,1.5
Tioga County,New York,1.1
Ulster County,New York,2.4
Wayne County,New York,1.5
Richland County,North Dakota,1.8
Bucks County,Pennsylvania,1.1
Cameron County,Pennsylvania,3.8
Clinton County,Pennsylvania,1.7
Cumberland County,Pennsylvania,1.8
Delaware County,Pennsylvania,1.6
Erie County,Pennsylvania,1.5
Fayette County,Pennsylvania,1.6
Greene County,Pennsylvania,1.4
Huntingdon County,Pennsylvania,1.5
Juniata County,Pennsylvania,1.2
Oswego County,New York,1.8
Lawrence County,Pennsylvania,2.5
Luzerne County,Pennsylvania,2.4
Monroe County,Pennsylvania,2.9
Montgomery County,Pennsylvania,1.3
Philadelphia County,Pennsylvania,2.1
Pike County,Pennsylvania,4.3
Snyder County,Pennsylvania,1.3
Somerset County,Pennsylvania,1.4
Susquehanna County,Pennsylvania,1.5
Venango County,Pennsylvania,1.8
Westchester County,New York,1.7
Wayne County,Pennsylvania,2.5
York County,Pennsylvania,1.9
Kent County,Rhode Island,1.6
Newport County,Rhode Island,2.1
Abbeville County,South Carolina,1.9
Aiken County,South Carolina,2.4
Barnwell County,South Carolina,1.9
Lancaster County,Pennsylvania,1.4
Chester County,South Carolina,2.1
Chesterfield County,South Carolina,1.7
Colleton County,South Carolina,2.3
Darlington County,South Carolina,2.4
Edgefield County,South Carolina,1.5
Jasper County,South Carolina,3
Kershaw County,South Carolina,2.3
Lancaster County,South Carolina,2.3
Lexington County,South Carolina,2.5
Marlboro County,South Carolina,1.4
Orangeburg County,South Carolina,2.2
Washington County,Pennsylvania,1.7
Saluda County,South Carolina,1.5
Sumter County,South Carolina,2.4
Williamsburg County,South Carolina,1
Bennett County,South Dakota,1.1
Brookings County,South Dakota,2.1
Butte County,South Dakota,1.6
Clark County,South Dakota,2.3
Clay County,South Dakota,1.7
Custer County,South Dakota,2.7
Day County,South Dakota,1.6
Douglas County,South Dakota,1.4
Fall River County,South Dakota,2.6
Haakon County,South Dakota,1.4
Hanson County,South Dakota,1.1
Calhoun County,South Carolina,1.4
Hutchinson County,South Dakota,1.9
Hyde County,South Dakota,0.9
Jerauld County,South Dakota,1.1
Jones County,South Dakota,0.9
Lyman County,South Dakota,0.5
Meade County,South Dakota,1.4
Mellette County,South Dakota,0.2
Moody County,South Dakota,1.8
Sanborn County,South Dakota,1.4
Shannon County,South Dakota,0.2
Stanley County,South Dakota,0.5
Todd County,South Dakota,0.3
Union County,South Dakota,1.7
Ziebach County,South Dakota,0.5
Richland County,South Carolina,3.1
Carter County,Tennessee,1.9
Cheatham County,Tennessee,2.9
Claiborne County,Tennessee,2.7
Coffee County,Tennessee,2.3
Davidson County,Tennessee,3.5
DeKalb County,Tennessee,3.7
Fentress County,Tennessee,2.6
Gibson County,Tennessee,2.3
Greene County,Tennessee,2.3
Grundy County,Tennessee,1.6
Hardeman County,Tennessee,2.3
Haywood County,Tennessee,1.9
Henderson County,Tennessee,2.4
Houston County,Tennessee,1.8
Jackson County,Tennessee,2.6
Harding County,South Dakota,1
Lewis County,Tennessee,2.1
Lincoln County,Tennessee,2.3
McNairy County,Tennessee,2.4
Macon County,Tennessee,2.7
Maury County,Tennessee,3
Montgomery County,Tennessee,3.3
Obion County,Tennessee,2.1
Pickett County,Tennessee,3.7
Rhea County,Tennessee,2.7
Rutherford County,Tennessee,2.3
Sevier County,Tennessee,4
Stewart County,Tennessee,2.3
Carroll County,Tennessee,2.7
Unicoi County,Tennessee,1.7
Van Buren County,Tennessee,2.8
Warren County,Tennessee,2.6
Jefferson County,Oklahoma,1.4
Latimer County,Oklahoma,1.7
Logan County,Oklahoma,2.3
Love County,Oklahoma,2.8
McIntosh County,Oklahoma,2.8
Marshall County,Oklahoma,2.4
Muskogee County,Oklahoma,2.2
Okfuskee County,Oklahoma,1.5
Pawnee County,Oklahoma,2.1
Lake County,Tennessee,2.5
Pittsburg County,Oklahoma,2
Pottawatomie County,Oklahoma,2.3
Roger Mills County,Oklahoma,1.7
Sequoyah County,Oklahoma,2.4
Tulsa County,Oklahoma,2.4
Wagoner County,Oklahoma,2
Washita County,Oklahoma,2.5
Benton County,Oregon,1.7
Clackamas County,Oregon,2
Coos County,Oregon,2.8
Crook County,Oregon,4.1
Tipton County,Tennessee,1.9
Refugio County,Texas,1.3
Robertson County,Texas,1.3
Rusk County,Texas,1.4
San Jacinto County,Texas,2
Scurry County,Texas,1.8
Shackelford County,Texas,2.2
Shelby County,Texas,1.3
Smith County,Texas,2.1
Sterling County,Texas,1.2
Sutton County,Texas,2
Swisher County,Texas,1.9
Throckmorton County,Texas,2.7
Tom Green County,Texas,1.8
Travis County,Texas,2.5
Upton County,Texas,1
Van Zandt County,Texas,1.8
Payne County,Oklahoma,2.7
Gilliam County,Oregon,3.6
Harney County,Oregon,2.4
Hood River County,Oregon,2
Josephine County,Oregon,2.4
Lincoln County,Oregon,4.8
Malheur County,Oregon,2.1
Sherman County,Oregon,1.1
Umatilla County,Oregon,1.7
Douglas County,Oregon,2.7
Jeff Davis County,Texas,5.1
Jim Wells County,Texas,1.3
Jones County,Texas,2
Kaufman County,Texas,2.4
Kimble County,Texas,2.5
Kinney County,Texas,3.5
Kleberg County,Texas,1.9
Lampasas County,Texas,1.8
Lavaca County,Texas,1.6
Lee County,Texas,1.9
Limestone County,Texas,2.3
Victoria County,Texas,1.5
Waller County,Texas,2
Washington County,Texas,1.5
Wheeler County,Texas,1.5
Wichita County,Texas,2.7
Willacy County,Texas,1.6
Wood County,Texas,2.3
Zapata County,Texas,1.9
Carbon County,Utah,2.1
Daggett County,Utah,3.1
Duchesne County,Utah,2.2
Grand County,Utah,1.5
Juab County,Utah,2.3
Anderson County,Texas,2
Wasco County,Oregon,1.9
Washington County,Oregon,2
Adams County,Pennsylvania,1.8
Beaver County,Pennsylvania,2.4
Hale County,Texas,1.9
Hamilton County,Texas,4
Hardin County,Texas,1.3
Harrison County,Texas,1.6
Hemphill County,Texas,0.9
Henderson County,Texas,3.1
Hidalgo County,Texas,1.8
Hopkins County,Texas,1.5
Irion County,Texas,1
Jack County,Texas,3.4
Jackson County,Texas,1.3
Loving County,Texas,0
Lynn County,Texas,1.8
McCulloch County,Texas,3.2
McMullen County,Texas,0.4
Marion County,Texas,2.2
Maverick County,Texas,1
Menard County,Texas,1.6
Milam County,Texas,2
Mills County,Texas,3.2
Moore County,Texas,1.6
Motley County,Texas,4.2
Nacogdoches County,Texas,1.4
Orange County,Texas,1.9
Panola County,Texas,1.6
Potter County,Texas,2
Presidio County,Texas,2.8
Real County,Texas,5.1
DeKalb County,Indiana,2.9
Elkhart County,Indiana,2.7
Fayette County,Indiana,2.3
Greene County,Indiana,2.4
Henry County,Indiana,2.5
Huntington County,Indiana,3.4
Jay County,Indiana,2.2
Johnson County,Indiana,2.1
LaGrange County,Indiana,2.7
Lawrence County,Indiana,2.8
Marion County,Indiana,3.3
Marshall County,Indiana,2.7
Montgomery County,Indiana,2.8
Newton County,Indiana,2.2
Owen County,Indiana,2.7
Pike County,Indiana,1.9
Porter County,Indiana,1.7
Monroe County,Kentucky,1.3
Morgan County,Kentucky,1.4
Muhlenberg County,Kentucky,1.7
Pendleton County,Kentucky,2.3
Perry County,Kentucky,1.2
Robertson County,Kentucky,2.4
Rowan County,Kentucky,2.2
Shelby County,Kentucky,2.6
Taylor County,Kentucky,2
Todd County,Kentucky,1.1
Washington County,Kentucky,2.1
Wayne County,Kentucky,1.9
Whitley County,Kentucky,1.9
Woodford County,Kentucky,2.5
Ascension Parish,Louisiana,2.2
Beauregard Parish,Louisiana,1.5
Calcasieu Parish,Louisiana,1.4
Chisago County,Minnesota,1.9
Clearwater County,Minnesota,1.6
Crow Wing County,Minnesota,3.1
Dakota County,Minnesota,1.7
Faribault County,Minnesota,3
Fillmore County,Minnesota,1.9
Hennepin County,Minnesota,2.1
Isanti County,Minnesota,2
Itasca County,Minnesota,2
Lake of the Woods County,Minnesota,2.2
Lincoln County,Minnesota,1.8
McLeod County,Minnesota,2.1
Martin County,Minnesota,1.9
Cass County,Michigan,3
Charlevoix County,Michigan,3.5
Chippewa County,Michigan,2.8
Delta County,Michigan,2.3
Dickinson County,Michigan,2.6
Emmet County,Michigan,4
Posey County,Indiana,2
Randolph County,Indiana,2.2
Shelby County,Indiana,2.7
Steuben County,Indiana,4
Switzerland County,Indiana,2.9
Union County,Indiana,1.8
Vermillion County,Indiana,2.2
Warren County,Indiana,1.2
White County,Indiana,3.4
Adair County,Iowa,1.9
Adams County,Iowa,2.2
Audubon County,Iowa,2.4
Black Hawk County,Iowa,1.7
Boone County,Iowa,3
Butler County,Iowa,1.6
Cedar County,Iowa,1.6
Cameron Parish,Louisiana,1.3
Catahoula Parish,Louisiana,1.8
De Soto Parish,Louisiana,1
East Carroll Parish,Louisiana,1.3
Franklin Parish,Louisiana,1
Grant Parish,Louisiana,1.5
Jackson Parish,Louisiana,0.9
Jefferson Parish,Louisiana,2.2
Jefferson Davis Parish,Louisiana,1.3
Lincoln Parish,Louisiana,1.4
Madison Parish,Louisiana,0.9
Morehouse Parish,Louisiana,1.5
Mille Lacs County,Minnesota,2.7
Nicollet County,Minnesota,1.8
Olmsted County,Minnesota,2
Pennington County,Minnesota,0.9
Pipestone County,Minnesota,2.2
Red Lake County,Minnesota,0.9
Redwood County,Minnesota,1.9
Rice County,Minnesota,2.5
Scott County,Minnesota,1.6
Sibley County,Minnesota,1.9
Stearns County,Minnesota,1.5
Stevens County,Minnesota,2.5
Todd County,Minnesota,2.2
Traverse County,Minnesota,3.3
Wilkin County,Minnesota,2.7
Winona County,Minnesota,1.6
Gogebic County,Michigan,4.1
Jefferson County,Missouri,2
Laclede County,Missouri,2.6
Lafayette County,Missouri,3.6
Lewis County,Missouri,2
Lincoln County,Missouri,2
Livingston County,Missouri,2.2
McDonald County,Missouri,3.2
Maries County,Missouri,1.3
Mercer County,Missouri,2.6
Monroe County,Missouri,2.4
Montgomery County,Missouri,2.3
Newton County,Missouri,2.2
Cerro Gordo County,Iowa,2.2
Chickasaw County,Iowa,1.5
Gwinnett County,Georgia,3.3
Habersham County,Georgia,3.5
Harris County,Georgia,2.1
Henry County,Georgia,3.5
Jasper County,Georgia,4.1
Jenkins County,Georgia,1.9
Lamar County,Georgia,2.9
Lanier County,Georgia,2.8
Lincoln County,Georgia,2.8
McDuffie County,Georgia,1.8
McIntosh County,Georgia,5.2
Madison County,Georgia,2.8
Mitchell County,Georgia,2
Morgan County,Georgia,2.4
Ouachita Parish,Louisiana,1.4
Plaquemines Parish,Louisiana,1.2
Rapides Parish,Louisiana,1.6
Richland Parish,Louisiana,0.9
Sabine Parish,Louisiana,1.2
St. Helena Parish,Louisiana,0.9
St. John the Baptist Parish,Louisiana,1.7
St. Landry Parish,Louisiana,1.2
Sanders County,Montana,3.8
Ottawa County,Kansas,1.7
Yellow Medicine County,Minnesota,2.1
Amite County,Mississippi,0.8
Attala County,Mississippi,1.2
Bolivar County,Mississippi,1
Calhoun County,Mississippi,1.2
Claiborne County,Mississippi,0.7
Coahoma County,Mississippi,2.1
Franklin County,Mississippi,1.2
George County,Mississippi,2.1
Grenada County,Mississippi,1.8
Holmes County,Mississippi,1.7
Humphreys County,Mississippi,1.6
Jackson County,Mississippi,3
Osage County,Missouri,1.2
Ozark County,Missouri,2.4
Pemiscot County,Missouri,1.4
Phelps County,Missouri,2.2
Polk County,Missouri,3
Ralls County,Missouri,2.1
Ray County,Missouri,2.7
Ripley County,Missouri,2.2
St. Francois County,Missouri,2.4
Schuyler County,Missouri,1.1
Scotland County,Missouri,2
Stoddard County,Missouri,1.7
Taney County,Missouri,5.5
Warren County,Missouri,2.3
Wayne County,Missouri,2.2
Oglethorpe County,Georgia,2.5
Paulding County,Georgia,3.8
Pierce County,Georgia,1.7
Pike County,Georgia,1.7
Quitman County,Georgia,7.8
Richmond County,Georgia,3.3
Screven County,Georgia,2.1
Stephens County,Georgia,3.6
Talbot County,Georgia,2.6
Taylor County,Georgia,1.9
Thomas County,Georgia,3.2
Turner County,Georgia,1.8
Twiggs County,Georgia,1.6
Union County,Georgia,6
Ware County,Georgia,2.1
Wayne County,Georgia,2.2
St. Martin Parish,Louisiana,1.1
Tangipahoa Parish,Louisiana,1.7
Tensas Parish,Louisiana,1.6
Vermilion Parish,Louisiana,1.3
Vernon Parish,Louisiana,1.3
Davis County,Iowa,2.6
Decatur County,Iowa,2.4
Dubuque County,Iowa,1.2
Fayette County,Iowa,1.8
Franklin County,Iowa,1.9
Grundy County,Iowa,1.9
Guthrie County,Iowa,2.2
Howard County,Iowa,2
Jefferson County,Mississippi,1.3
Jones County,Mississippi,1.6
Lafayette County,Mississippi,4.6
West Feliciana Parish,Louisiana,1.9
Franklin County,Maine,3.1
Knox County,Maine,2.8
Oxford County,Maine,2.9
St. Louis city,Missouri,4.7
Big Horn County,Montana,0.6
Blaine County,Montana,1.7
Carbon County,Montana,2.7
Chouteau County,Montana,2.2
Custer County,Montana,1.1
Deer Lodge County,Montana,2.3
Fergus County,Montana,1.5
Garfield County,Montana,0.2
Granite County,Montana,3.8
Jefferson County,Montana,1.3
Muscogee County,Georgia,2.6
Crawford County,Kansas,2.7
Edwards County,Kansas,3.4
Ellis County,Kansas,1.4
Ellsworth County,Kansas,2.2
Geary County,Kansas,3.2
Grant County,Kansas,1
Greenwood County,Kansas,2.3
Harper County,Kansas,2.7
Harvey County,Kansas,1.7
Jefferson County,Kansas,2
Johnson County,Kansas,1.9
Labette County,Kansas,2.1
Logan County,Kansas,1.1
McPherson County,Kansas,1.9
Marshall County,Kansas,1.9
Ida County,Iowa,1.8
Jackson County,Iowa,2.3
Jefferson County,Iowa,1.9
Johnson County,Iowa,2.5
Keokuk County,Iowa,2.3
Lucas County,Iowa,2.6
Lyon County,Iowa,1.7
Mahaska County,Iowa,2
Mills County,Iowa,2
Monroe County,Iowa,2.3
Osceola County,Iowa,1.4
Plymouth County,Iowa,1.4
Polk County,Iowa,2.4
Ringgold County,Iowa,2.1
Sioux County,Iowa,1.3
Tama County,Iowa,2
Washington County,Iowa,2
Wayne County,Iowa,1.6
Penobscot County,Maine,2
Sagadahoc County,Maine,2.4
Waldo County,Maine,2.4
Anne Arundel County,Maryland,1.8
Caroline County,Maryland,2.6
Cecil County,Maryland,2.2
Dorchester County,Maryland,3.6
Frederick County,Maryland,1.8
Garrett County,Maryland,2.7
Liberty County,Montana,1.6
Lincoln County,Montana,2.9
McCone County,Montana,0.3
Park County,Montana,3
Phillips County,Montana,0.8
Powell County,Montana,1.2
Roosevelt County,Montana,1.7
Rosebud County,Montana,1
Sheridan County,Montana,1.1
Montgomery County,Kansas,2.5
Morton County,Kansas,3.5
Nemaha County,Kansas,1.3
Osborne County,Kansas,2.5
Pottawatomie County,Kansas,2.2
Rawlins County,Kansas,2.3
Riley County,Kansas,2.4
Rush County,Kansas,1.6
Scott County,Kansas,0.6
Shawnee County,Kansas,1.9
Sherman County,Kansas,2.6
Stanton County,Kansas,2.3
Thomas County,Kansas,1
Wabaunsee County,Kansas,1.3
Woodson County,Kansas,2.7
Barren County,Kentucky,2.2
Winnebago County,Iowa,2.7
Winneshiek County,Iowa,1.1
Allen County,Kansas,2
Anderson County,Kansas,2.3
Barber County,Kansas,1.2
Barton County,Kansas,1.7
Chase County,Kansas,2.3
Chautauqua County,Kansas,2.3
Iron County,Michigan,4
Jackson County,Michigan,3
Kalkaska County,Michigan,4.8
Keweenaw County,Michigan,4.6
Lake County,Michigan,4.8
Lenawee County,Michigan,2.7
Luce County,Michigan,4.2
Harford County,Maryland,1.8
Washington County,Maryland,2.6
Worcester County,Maryland,6.8
Baltimore city,Maryland,4.2
Stillwater County,Montana,2
Teton County,Montana,1.4
Toole County,Montana,2.1
Wibaux County,Montana,1.2
Antelope County,Nebraska,1.4
Boone County,Nebraska,1.8
Box Butte County,Nebraska,2.4
Buffalo County,Nebraska,1.2
Burt County,Nebraska,3.2
Chase County,Nebraska,1.3
Cheyenne County,Nebraska,1.6
Dixon County,Nebraska,1.8
Douglas County,Nebraska,1.9
Bath County,Kentucky,2.4
Boone County,Kentucky,2
Bourbon County,Kentucky,2.5
Boyle County,Kentucky,2.6
Breckinridge County,Kentucky,2.3
Caldwell County,Kentucky,2.3
Carlisle County,Kentucky,1.9
Casey County,Kentucky,1.5
Christian County,Kentucky,2.5
Clinton County,Kentucky,1.1
Elliott County,Kentucky,1.2
Fayette County,Kentucky,2.4
Fleming County,Kentucky,2.2
Garrard County,Kentucky,3
Graves County,Kentucky,1.9
Grayson County,Kentucky,2
Macomb County,Michigan,2.2
Manistee County,Michigan,4
Mason County,Michigan,4
Monroe County,Michigan,2.4
Montmorency County,Michigan,4.1
Oakland County,Michigan,2.5
Fort Bend County,Texas,1.8
Dukes County,Massachusetts,2.5
Essex County,Massachusetts,1.4
Hampshire County,Massachusetts,1.4
Nantucket County,Massachusetts,2.7
Vieques Municipio,Puerto Rico,2
Ector County,Texas,1.4
Dundy County,Nebraska,2.2
Franklin County,Nebraska,1.8
Gage County,Nebraska,1.9
Garfield County,Nebraska,1.5
Hamilton County,Nebraska,2.1
Hitchcock County,Nebraska,2.1
Howard County,Nebraska,1.6
Keith County,Nebraska,3.4
Kimball County,Nebraska,3.6
Lancaster County,Nebraska,1.8
Loup County,Nebraska,1.9
Otoe County,Nebraska,2.3
Perkins County,Nebraska,1.2
Platte County,Nebraska,1.1
Richardson County,Nebraska,2.5
Sarpy County,Nebraska,1.6
Yakima County,Washington,1.4
Berkeley County,West Virginia,2.8
Braxton County,West Virginia,1.1
Brooke County,West Virginia,1.5
Grant County,West Virginia,1.3
Hampshire County,West Virginia,2.4
Harrison County,West Virginia,1.6
Kanawha County,West Virginia,2.1
Lincoln County,West Virginia,0.8
Marshall County,West Virginia,1.5
Mason County,West Virginia,1.6
Mineral County,West Virginia,1.4
Monroe County,West Virginia,1.9
King George County,Virginia,1.6
Lancaster County,Virginia,4.1
Mathews County,Virginia,3.3
Mecklenburg County,Virginia,3.1
Camuy Municipio,Puerto Rico,1.3
Cata̱o Municipi,Puerto Rico,1.5
Cayey Municipio,Puerto Rico,3.6
Cidra Municipio,Puerto Rico,1.6
Coamo Municipio,Puerto Rico,2.1
Fajardo Municipio,Puerto Rico,4.3
Guayama Municipio,Puerto Rico,3.4
Lincoln County,Idaho,3.4
Payette County,Idaho,2.7
Adams County,Illinois,1.7
Cass County,Illinois,1.7
Clay County,Illinois,1.8
De Witt County,Illinois,1.7
Edgar County,Illinois,2.6
Greene County,Illinois,1.8
Hardin County,Illinois,2
Henry County,Illinois,1.9
Jasper County,Illinois,1.5
Kane County,Illinois,2.6
Lee County,Illinois,2.4
McLean County,Illinois,1.9
Marshall County,Illinois,2.6
Montgomery County,Illinois,2
Kanabec County,Minnesota,2.7
Kittson County,Minnesota,2.2
Koochiching County,Minnesota,1.9
Mahnomen County,Minnesota,2.8
Morrison County,Minnesota,1.8
Norman County,Minnesota,2.9
Ramsey County,Minnesota,2
Roseau County,Minnesota,2.1
Swift County,Minnesota,2.3
Waseca County,Minnesota,2.1
Wright County,Minnesota,2
Carroll County,Mississippi,0.9
Clay County,Mississippi,1.9
Forrest County,Mississippi,2.4
Hinds County,Mississippi,2.6
Jasper County,Mississippi,1
Morgan County,West Virginia,3.2
Washington Parish,Louisiana,1.4
West Carroll Parish,Louisiana,1
Kennebec County,Maine,1.9
Allegany County,Maryland,2.5
Queen Anne's County,Maryland,2.7
Talbot County,Maryland,3.3
Berkshire County,Massachusetts,2
Suffolk County,Massachusetts,2.1
Calhoun County,Michigan,2.9
Guayanilla Municipio,Puerto Rico,1
Genesee County,Michigan,3.1
Jackson County,Missouri,3.2
Johnson County,Missouri,2.4
Lawrence County,Missouri,3.1
Macon County,Missouri,2.5
Miller County,Missouri,3.2
Oregon County,Missouri,1.9
Pike County,Missouri,2.7
Randolph County,Missouri,2.8
Ste. Genevieve County,Missouri,2.5
Scott County,Missouri,2.3
Texas County,Missouri,2.4
Wright County,Missouri,2.5
Broadwater County,Montana,1.6
Pope County,Illinois,2.1
Gallatin County,Montana,3
